"appid","pid","product_code","product_name_ro","pid_category","size_length","size_width","size_thickness","size_diameter","size_height","size_alloy","size_type","um1","um2","um1_to_um2","product_name_en","um_base","is_active","additional_info","cu_debitare","aliaj","densitate","size_roll_weight","product_name_bg"
"293156","603","12606107000PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6061 T651 70 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6061 T651 70 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6061 T651 70 MM"
"293476","923","21080040020600061500","CORNIER ALU 80X40X2X6000 MM 6060  T6","{29}","6000","80","2.00",,"40","EN AW 6060 T6","","KG","ML","0.637200","ALU L PROFILES 80X40X2X6000 MM 6060 T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 80X40X2X6000 MM 6060 T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 80X40X2X6000 MM 6060 T6"
"293511","958","24010010020600061500","TEAVA PATRATA ALU 10X10X2X6000 MM 6060  T6","{33}","6000","10","2.00",,,"EN AW 6060 T6","","KG","ML","0.172800","ALU SQUARE TUBES 10X10X2X6000 MM 6060 T6","KG","y","АЛ. КВАДРАТНИ ТРЪБИ 10X10X2X6000 MM 6060 T6","n","",,,"АЛ. КВАДРАТНИ ТРЪБИ 10X10X2X6000 MM 6060 T6"
"293993","1440","32204001000100000KME","TABLA ALAMA CUZN37 R350 4x1000x2000 MM","{54}","2000","1000","4.00",,,"CUZN37 R350","","KG","BUC","67.760000","BRASS SHEETS CUZN37 R350 4X1000X2000 MM","KG","y","МЕСИНГОВИ ЛАМАРИНИ CUZN37 R350 4X1000X2000 MM","n","",,,"МЕСИНГОВИ ЛАМАРИНИ CUZN37 R350 4X1000X2000 MM"
"293160","607","12606108890PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6061 T651 88.9 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6061 T651 88.9 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6061 T651 88.9 MM"
"294301","1748","36000600000003000240","BARA ALAMA D60X3000 MM CUZN39PB3 R360","{56}","3000",,,"60",,"CUZN39PB3 R360","","KG","ML","23.908000","BRASS ROUND BARS D60X3000 MM CUZN39PB3 R360","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ D60X3000 MM CUZN39PB3 R360","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ D60X3000 MM CUZN39PB3 R360"
"292737","184","120PP50830181540304G","TABLA ALUMINIU DE PRECIZIE 5083 18 MM","{25}",,,"18.00",,,"5083","","KG","BUC","1.000000","PREC. MACH. CAST AL PLATE 5083 18 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 18 MM","y","PP5083",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 18 MM"
"293588","1035","25022001506000061500","TEAVA ALU D 22X1.5X6000 MM 6060 T6","{34}","6000",,"1.50","22",,"EN AW 6060 T6","","KG","ML","0.260700","ALU ROUND TUBES 22X1,5X6000 MM 6060 T6","KG","y","АЛ. КРЪГЛИ ТРЪБИ 22X1,5X6000 MM 6060 T6","n","",,,"АЛ. КРЪГЛИ ТРЪБИ 22X1,5X6000 MM 6060 T6"
"295496","2943","12050500100020001320","TABLA ALUMINIU 5754 H22 5x1000x2000 MM","{19}","2000","1000","5.00",,,"EN AW 5754 H22","","KG","БРОЙ","26.600000","AL. SHEETS 5754 H22 5,0X1000X2000 MM","KG","y","АЛ. ЛАМАРИНИ 5754 H22 5X1000X2000 MM","n","",,,"АЛ. ЛАМАРИНИ 5754 H22 5X1000X2000 MM"
"292599","46","12010250100020001540","TABLA ALUMINIU 1050 H24  2.5x1000x2000 MM","{19}","2000","1000","2.50",,,"EN AW 1050 H24","","KG","БРОЙ","13.500000","AL. SHEETS 1050 H24 2,5X1000X2000 MM","KG","y","АЛ. ЛАМАРИНИ 1050 H24 2,5X1000X2000 MM","n","",,,"АЛ. ЛАМАРИНИ 1050 H24 2,5X1000X2000 MM"
"293166","613","12606112000PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6061 T651 120 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6061 T651 120 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6061 T651 120 MM"
"292657","104","12050250125025011300","TABLA ALUMINIU 5754 H111  2.5X1250X2500 MM","{19}","2500","1250","2.50",,,"EN AW 5754 H111","","KG","БРОЙ","20.781300","AL. SHEETS 5754 H111 2,5X1250X2500 MM","KG","y","АЛ. ЛАМАРИНИ 5754 H111 2,5X1250X2500 MM","n","",,,"АЛ. ЛАМАРИНИ 5754 H111 2,5X1250X2500 MM"
"294482","1929","41107006703000201242","BANDA CUPRU CU-DHP R240 0.7X670 MM 1000KG/RULOU","{64}",,"670","0.70",,,"CU-DHP R240","","KG","M2","6.260000","COPPER STRIPS CU-DHP R240 0.7X670 MM 1000 KG/COILEN1172","KG","y","МЕДНИ ЛЕНТИ CU-DHP R240 0.7X670 MM 1000КГ/РУЛОН ","n","",,"1000","МЕДНИ ЛЕНТИ CU-DHP R240 0.7X670 MM 1000КГ/РУЛОН "
"294486","1933","41107010003000201240","BANDA CUPRU CU-DHP R240 0.7X1000 MM 1000KG/RULOU","{64}",,"1000","0.70",,,"CU-DHP R240","","KG","M2","6.260000","COPPER STRIPS CU-DHP R240 0.7X1000 MM 1000KG/COILEN1172","KG","y","МЕДНИ ЛЕНТИ  CU-DHP R240 0.7X1000 MM 1000КГ/РУЛОН ","n","",,"1000","МЕДНИ ЛЕНТИ  CU-DHP R240 0.7X1000 MM 1000КГ/РУЛОН "
"292656","103","12050250125025001320","TABLA ALUMINIU 5754  H22 2.5x1250x2500 MM","{19}","2500","1250","2.50",,,"EN AW 5754 H22","","KG","BUC","20.781300","AL. SHEETS 5754 H22 2,5X1250X2500 MM","KG","y","АЛ. ЛАМАРИНИ 5754 H22 2,5X1250X2500 MM","n","",,,"АЛ. ЛАМАРИНИ 5754 H22 2,5X1250X2500 MM"
"293440","887","21020010020600061500","CORNIER ALU  20X10X2X6000 MM 6060  T6","{29}","6000","20","2.00",,"10","EN AW 6060 T6","","KG","M","0.151200","ALU L PROFILES 20X10X2X6000 MM 6060 T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 20X10X2X6000 MM 6060 T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 20X10X2X6000 MM 6060 T6"
"292899","346","120PT508313015203020","TABLA ALUMINIU TURNATA 5083 130 MM","{26}",,,"130.00",,,"5083","","KG","БРОЙ","1.000000","CAST AL PLATE 5083 130 MM","KG","y","ЛЯТА АЛ. ПЛОЧА 5083 130 MM","y","PT5083",,,"ЛЯТА АЛ. ПЛОЧА 5083 130 MM"
"293161","608","12606110000000000000","TABLA ALUMINIU 6061 T651 100 MM","{27}",,,"100.00",,,"EN AW 6061 T651","","KG","БРОЙ","1.000000","AL  PLATE 6061 T651 100 MM","KG","y","АЛ.  ПЛОЧА 6061 T651 100 MM","y","6061",,,"АЛ.  ПЛОЧА 6061 T651 100 MM"
"293174","621","126082008PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","AL CUT PLATE 6082 T651 8 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 8 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 8 MM"
"293228","675","1260821002F152030200","TABLA  ALUMINIU 6082 T651  100 MM","{27}",,,"100.00",,,"EN AW 6082 T651","","KG","БРОЙ","1.000000","ALU PLATES 6082 T651 100X1520X3020 MM","KG","y","АЛ. ПЛОЧИ 6082 T651 100 MM","y","6082",,,"АЛ. ПЛОЧИ 6082 T651 100 MM"
"293988","1435","32203001000100000KME","TABLA ALAMA CUZN37 R350 3x1000x2000 MM","{54}","2000","1000","3.00",,,"CUZN37 R350","","KG","BUC","50.820000","BRASS SHEETS CUZN37 R350 3X1000X2000 MM","KG","y","МЕСИНГОВИ ЛАМАРИНИ CUZN37 R350 3X1000X2000 MM","n","",,,"МЕСИНГОВИ ЛАМАРИНИ CUZN37 R350 3X1000X2000 MM"
"293547","994","24060040040600061500","TEAVA RECTANG. ALU 60x40x4x6000 MM 6060  T6","{32}","6000","60","4.00",,"40","EN AW 6060 T6","","KG","M","1.987200","ALU RECT. TUBES 60X40X4X6000 MM 6060 T6","KG","y","АЛ. ПРАВОЪГЪЛНИ ТРЪБИ 60X40X4X6000 MM 6060 T6","n","",,,"АЛ. ПРАВОЪГЪЛНИ ТРЪБИ 60X40X4X6000 MM 6060 T6"
"293178","625","126082010PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 10 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 10 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 10 MM"
"293181","628","126082012PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 12 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 12 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 12 MM"
"293183","630","126082014PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","AL CUT PLATE 6082 T651 14 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 14 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 14 MM"
"292636","83","12050150125025001300","TABLA ALUMINIU 5754 H111 1.5x1250x2500 MM","{19}","2500","1250","1.50",,,"EN AW 5754 H111","","KG","БРОЙ","12.468800","AL. SHEETS 5754  H111 1,5X1250X2500 MM","KG","y","АЛ. ЛАМАРИНИ 5754  H111 1,5X1250X2500 MM","n","",,,"АЛ. ЛАМАРИНИ 5754  H111 1,5X1250X2500 MM"
"293276","723","12707503000152030200","TABLA  ALUMINIU 7075  T651 30 MM","{27}",,,"30.00",,,"EN AW 7075 T651","","KG","БРОЙ","1.000000","ALU PLATES7075 T651  30X1520X3020 MM","KG","y","АЛ. ПЛОЧИ7075 T651  30 MM ","y","7075",,,"АЛ. ПЛОЧИ7075 T651  30 MM "
"293189","636","126082016PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 16 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 16 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 16 MM"
"294580","2027","42103001000200000440","TABLA CUPRU CU-ETP R240 1/2 T 3X1000X2000 MM","{67}","2000","1000","3.00",,,"CU-ETP R240","","KG","БРОЙ","53.640000","COPPER SHEETS CU-ETP 1/2 HARD 3.0X1000X2000 MM","KG","y","МЕДНИ ЛАМАРИНИ CU-ETP ПОЛУТВЪРДА 3.0X1000X2000 MM","n","",,,"МЕДНИ ЛАМАРИНИ CU-ETP ПОЛУТВЪРДА 3.0X1000X2000 MM"
"293191","638","126082018PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 18 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 18 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 18 MM"
"293107","554","12606101200152030200","TABLA ALUMINIU 6061 T651 12 MM","{27}",,,"12.00",,,"EN AW 6061 T651","","KG","БРОЙ","1.000000","AL. PLATES 6061 T651 12X1520X3020 MM - AMS","KG","y","АЛ. ПЛОЧИ 6061 T651 12 MM","y","6061",,,"АЛ. ПЛОЧИ 6061 T651 12 MM"
"293193","640","126082020PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 20 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 20 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 20 MM"
"292593","40","12010150200040001540","TABLA ALUMINIU 1050 H24 1.5X2000X4000 MM","{19}","4000","2000","1.50",,,"EN AW 1050 H24","","KG","БРОЙ","32.400000","AL SHEETS 1050H24 1.5X2000X4000 MM","KG","y","АЛ. ЛАМАРИНИ 1050H24 1.5X2000X4000 MM","n","",,,"АЛ. ЛАМАРИНИ 1050H24 1.5X2000X4000 MM"
"293195","642","126082022PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","AL CUT PLATE 6082 T651 22 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 22 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 22 MM"
"294180","1627","36000140000003000230","BARA ALAMA D14X3000 MM CUZN39PB3 R430","{56}","3000",,,"14",,"CUZN39PB3 R430","","KG","ML","1.301700","BRASS ROUND BARS D14X3000 MM CUZN39PB3 R430","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ D14X3000 MM CUZN39PB3 R430","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ D14X3000 MM CUZN39PB3 R430"
"293197","644","126082024PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 24 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 24 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 24 MM"
"294208","1655","36000190006003000240","BARA HEXAG ALAMA 19X3000 MM CUZN39PB3 R430","{58}","3000",,,,"19","CUZN39PB3 R430","","KG","M","2.644800","BRASS HEXAG BARS 19X3000 MM CUZN39PB3 R430","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 19X3000 MM CUZN39PB3 R430","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 19X3000 MM CUZN39PB3 R430"
"293199","646","126082025PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 25 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 25 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 25 MM"
"294183","1630","36000140006003000240","BARA HEXAG ALAMA 14X3000 MM CUZN39PB3 R430","{58}","3000",,,,"14","CUZN39PB3 R430","","KG","M","1.436000","BRASS HEXAG BARS 14X3000 MM CUZN39PB3 R430","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 14X3000 MM CUZN39PB3 R430","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 14X3000 MM CUZN39PB3 R430"
"293201","648","126082030PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","AL CUT PLATE 6082 T651 30 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 30 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 30 MM"
"294192","1639","36000150006003000240","BARA HEXAG ALAMA 15X3000 MM CUZN39PB3 R430","{58}","3000",,,,"15","CUZN39PB3 R430","","KG","","0.000000","BRASS HEXAG BARS 15X3000 MM CUZN39PB3 R430","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 15X3000 MM CUZN39PB3 R430","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 15X3000 MM CUZN39PB3 R430"
"293203","650","126082032PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 32 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 32 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 32 MM"
"293493","940","22030030030600061500","PROFIL ALU T 30X30X3X6000 MM 6060  T6","{30}","6000","30","3.00",,"30","EN AW 6060 T6","","KG","M","0.461700","ALU T PROFILES 30X30X3X6000 MM 6060 T6","KG","y","АЛ. T ПРОФИЛИ 30X30X3X6000 MM 6060 T6","n","",,,"АЛ. T ПРОФИЛИ 30X30X3X6000 MM 6060 T6"
"293205","652","126082035PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 35 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 35 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 35 MM"
"295472","2919","36000410004003000240","BARA PATRATA ALAMA 41X41X3000 MM CUZN39PB3 R430","{59}","3000","41",,,,"CUZN39PB3 R360","","KG","M","14.221300","BRASS SQUARE BARS 41X41X3000 MM CUZN39PB3 R430 DRAWN","KG","y","МЕСИНГОВИ КВАДРАТНИ ПРЪТИ 41X41X3000 MM CUZN39PB3 R430 СТУДЕНО ИЗТЕГЛЕНИ","n","",,,"МЕСИНГОВИ КВАДРАТНИ ПРЪТИ 41X41X3000 MM CUZN39PB3 R430 СТУДЕНО ИЗТЕГЛЕНИ"
"293207","654","126082040PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 40 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 40 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 40 MM"
"293657","1104","26040000003000065600","BARA ALU D 40X3000 MM 6061 T6","{0}",,,,,,"","","KG","M","3.391200","ALU ROUND BARS 40X3000 MM 6061 T6","KG","y","АЛ. КРЪГЛИ ПРЪТИ 40X3000 MM 6061 T6","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 40X3000 MM 6061 T6"
"293209","656","126082045PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 45 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 45 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 45 MM"
"293211","658","126082050PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","AL CUT PLATE 6082 T651 50 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 50 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 50 MM"
"293213","660","126082055PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 55 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 55 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 55 MM"
"293215","662","126082060PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 60 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 60 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 60 MM"
"293217","664","126082065PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","AL CUT PLATE 6082 T651 65 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 65 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 65 MM"
"293219","666","126082070PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 70 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 70 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 70 MM"
"293540","987","24050050050600061500","TEAVA PATRATA ALU 50x50x5x6000 MM 6060  T6","{33}","6000","50","5.00",,,"EN AW 6060 T6","","KG","ML","2.430000","ALU SQUARE TUBES 50X50X5X6000 MM 6060 T6","KG","y","АЛ. КВАДРАТНИ ТРЪБИ 50X50X5X6000 MM 6060 T6","n","",,,"АЛ. КВАДРАТНИ ТРЪБИ 50X50X5X6000 MM 6060 T6"
"293221","668","126082075PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 75 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 75 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 75 MM"
"293505","952","23025025020600061500","PROFIL ALU U 25X25X25X2X6000 MM 6060  T6","{31}","6000","25","2.00",,"25","EN AW 6060 T6","","KG","M","0.383400","ALU U PROFILES 25X25X25X2X6000 MM 6060 T6","KG","y","АЛ. АНОДИРАНИ П ПРОФИЛИ 25X25X25X2X6000 MM 6060 T6","n","",,,"АЛ. АНОДИРАНИ П ПРОФИЛИ 25X25X25X2X6000 MM 6060 T6"
"293223","670","126082080PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 80 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 80 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 80 MM"
"292806","253","120PP702101015403048","TABLA ALUMINIU DE PRECIZIE  7021 10 MM","{25}",,,"10.00",,,"7021","","KG","BUC","1.000000","PREC. MACH. CAST AL PLATE 7021 10 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 7021 10 MM","y","PP7021",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 7021 10 MM"
"293256","703","12707501000152030200","TABLA  ALUMINIU 7075 T651 10 MM","{27}",,,"10.00",,,"EN AW 7075 T651","","KG","БРОЙ","1.000000","ALU PLATES 7075 T651 10X1520X3020 MM","KG","y","АЛ. ПЛОЧИ 7075 T651 10 MM ","y","7075",,,"АЛ. ПЛОЧИ 7075 T651 10 MM "
"293516","963","24020020015600061500","TEAVA PATRATA ALU 20x20x1.5x6000 MM 6060  T6","{33}","6000","20","1.50",,,"EN AW 6060 T6","","KG","M","0.299700","ALU SQUARE TUBES 20X20X1.5X6000 MM 6060 T6","KG","y","АЛ. КВАДРАТНИ ТРЪБИ 20X20X1.5X6000 MM 6060 T6","n","",,,"АЛ. КВАДРАТНИ ТРЪБИ 20X20X1.5X6000 MM 6060 T6"
"293227","674","126082090PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 90 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 90 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 90 MM"
"294282","1729","36000450000003000240","BARA ALAMA D45X3000 MM CUZN39PB3 R360","{56}","3000",,,"45",,"CUZN39PB3 R360","","KG","M","13.448200","BRASS ROUND BARS D45X3000 MM CUZN39PB3 R360","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ D45X3000 MM CUZN39PB3 R360","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ D45X3000 MM CUZN39PB3 R360"
"293229","676","126082100PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 100 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 100 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 100 MM"
"294254","1701","36000320006003000240","BARA HEXAG ALAMA 32X3000 MM CUZN39PB3 R360","{58}","3000",,,,"32","CUZN39PB3 R360","","KG","ML","7.502200","BRASS HEXAG BARS 32X3000 MM CUZN39PB3 R360","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 32X3000 MM CUZN39PB3 R360 ","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 32X3000 MM CUZN39PB3 R360 "
"294260","1707","36000350000003000240","BARA ALAMA D35X3000 MM CUZN39PB3 R360","{56}","3000",,,"35",,"CUZN39PB3 R360","","KG","M","8.135300","BRASS ROUND BARS D35X3000 MM CUZN39PB3 R360","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ D35X3000 MM CUZN39PB3 R360","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ D35X3000 MM CUZN39PB3 R360"
"293232","679","126082110PF","","{0}",,,,,,,,"KG","BUC","1.000000","AL CUT PLATE 6082 T651 110 MM","KG","n","АЛ. РЯЗАНА ПЛОЧА 6082 T651 110 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 110 MM"
"293052","499","1250830652F152030200","TABLA ALUMINIU 5083 H111  65 MM","{27}",,,"65.00",,,"EN AW 5083 H111","","KG","BUC","1.000000","ALU PLATES 5083 H111 65X1520X3020 MM","KG","y","АЛ. ПЛОЧИ 5083 H111 65 MM","y","5083",,,"АЛ. ПЛОЧИ 5083 H111 65 MM"
"294117","1564","36000050000003000240","BARA ALAMA D5X3000 MM CUZN39PB3 R500","{56}","3000",,,"5",,"CUZN39PB3 R500","","KG","ML","0.166000","BRASS ROUND BARS CUZN39PB3 R500 D5X3000 MM","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ CUZN39PB3 R500 D5X3000 MM","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ CUZN39PB3 R500 D5X3000 MM"
"294398","1845","37000402003003000240","BARA LATA ALAMA 40X20X3000 MM CUZN39PB3","{60}","3000","40","20.00",,,"CUZN39PB3","","KG","ML","6.768000","BRASS FLAT BARS 40X20X4000 MM CUZN39PB3 F43","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 40X20X4000 MM CUZN39PB3 F43","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 40X20X4000 MM CUZN39PB3 F43"
"292749","196","120PP50830251540304G","TABLA ALUMINIU DE PRECIZIE 5083 25 MM","{25}",,,"25.00",,,"5083","","KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5083 25 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 25 MM","y","PP5083",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 25 MM"
"294286","1733","36000460000003000240","BARA ALAMA D46X3000 MM CUZN39PB3 R360","{56}","3000",,,"46",,"CUZN39PB3 R360","","KG","","0.000000","BRASS ROUND BARS D46X3000 MM CUZN39PB3 R360","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ D46X3000 MM CUZN39PB3 R360","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ D46X3000 MM CUZN39PB3 R360"
"294479","1926","41106010003000201341","BANDA CUPRU CU-DHP R240 0.6X1000 MM 100KG/RULOU","{64}",,"1000","0.60",,,"CU-DHP R240","","KG","M2","5.364000","COPPER STRIPS CU-DHP R240 0.6X1000 MM 100KG/COILEN1172","KG","y","МЕДНИ ЛЕНТИ CU-DHP R240 0.6X1000 MM 100КГ/РУЛОН","n","",,"100","МЕДНИ ЛЕНТИ CU-DHP R240 0.6X1000 MM 100КГ/РУЛОН"
"294261","1708","36000350004003000240","BARA PATRATA ALAMA 35X35X3000 MM CUZN39PB3 R360","{59}","3000","35",,,,"CUZN39PB3 R360","","KG","","0.000000","BRASS SQUARE BARS CUZN39PB3R430 35X35X3000 MM","KG","y","МЕСИНГОВИ КВАДРАТНИ ПРЪТИ CUZN39PB3R430 35X35X3000 MM","n","",,,"МЕСИНГОВИ КВАДРАТНИ ПРЪТИ CUZN39PB3R430 35X35X3000 MM"
